STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,CDSD,CDSD_ATTRIBUTES,CLDD,CLDD_ATTRIBUTES,DP01,DP01_ATTRIBUTES,DP10,DP10_ATTRIBUTES,DP1X,DP1X_ATTRIBUTES,DSND,DSND_ATTRIBUTES,DSNW,DSNW_ATTRIBUTES,DT00,DT00_ATTRIBUTES,DT32,DT32_ATTRIBUTES,DX32,DX32_ATTRIBUTES,DX70,DX70_ATTRIBUTES,DX90,DX90_ATTRIBUTES,DYFG,DYFG_ATTRIBUTES,DYHF,DYHF_ATTRIBUTES,DYNT,DYNT_ATTRIBUTES,DYSD,DYSD_ATTRIBUTES,DYSN,DYSN_ATTRIBUTES,DYTS,DYTS_ATTRIBUTES,DYXP,DYXP_ATTRIBUTES,DYXT,DYXT_ATTRIBUTES,EMNT,EMNT_ATTRIBUTES,EMSD,EMSD_ATTRIBUTES,EMSN,EMSN_ATTRIBUTES,EMXP,EMXP_ATTRIBUTES,EMXT,EMXT_ATTRIBUTES,HDSD,HDSD_ATTRIBUTES,HTDD,HTDD_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,PSUN,PSUN_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,TSUN,TSUN_ATTRIBUTES,WDFG,WDFG_ATTRIBUTES,WDFM,WDFM_ATTRIBUTES,WSFG,WSFG_ATTRIBUTES,WSFM,WSFM_ATTRIBUTES
USW00014971,1889-02,40.8389,-96.6869,350.5,"LINCOLN WASTE WATER TREATMENT PLANT, NE US",0,Z,0,",F",3,",F",1,",F",0,",F",,,,,8,",F",27,",F",12,",F",0,",F",0,",F",,,,,18890206,",,F",,,,,,,18890225,",,F",18890202,",,F",-27.2,",F,06,",,,,,3.3,",,F,25,",11.1,",F,02,",2592.7,Z,660.8,",F",5.9,",,,F",,,,,-5.27,",F",0.82,",,,F",-11.35,",,,F",,,,,,,,,,
USW00014971,1889-03,40.8389,-96.6869,350.5,"LINCOLN WASTE WATER TREATMENT PLANT, NE US",0,Z,0,",F",4,",F",3,",F",0,",F",,,,,0,",F",24,",F",1,",F",0,",F",0,",F",,,,,18890309,",,F",,,,,,,18890317,",,F",18890328,"+,,F",-12.8,",F,09,",,,,,12.2,",,F,17,",20.6,",F,28,+",2997.3,Z,404.6,",F",25.7,",,,F",,,,,5.28,",F",13.26,",,,F",-2.7,",,,F",,,,,,,,,,
USW00014971,1889-04,40.8389,-96.6869,350.5,"LINCOLN WASTE WATER TREATMENT PLANT, NE US",0,Z,0,",F",9,",F",5,",F",0,",F",,,,,0,",F",2,",F",0,",F",10,",F",0,",F",,,,,18890403,",,F",,,,,,,18890411,",,F",18890425,"+,,F",-4.4,",F,03,",,,,,16.8,",,F,11,",25.6,",F,25,+",3187.9,Z,190.6,",F",58,",,,F",,,,,11.98,",F",18.77,",,,F",5.19,",,,F",,,,,,,,,,
USW00014971,1889-05,40.8389,-96.6869,350.5,"LINCOLN WASTE WATER TREATMENT PLANT, NE US",22.8,Z,22.8,",F",8,",F",5,",F",1,",F",,,,,0,",F",0,",F",0,",F",19,",F",0,",F",,,,,18890502,",,F",,,,,,,18890515,",,F",18890506,",,F",1.7,",F,02,",,,,,26.4,",,F,15,",31.1,",F,06,",3278.1,Z,90.2,",F",56,",,,F",,,,,16.16,",F",22.22,",,,F",10.1,",,,F",,,,,,,,,,
USW00014971,1889-06,40.8389,-96.6869,350.5,"LINCOLN WASTE WATER TREATMENT PLANT, NE US",104.6,Z,81.8,",F",9,",Z",7,",Z",0,",Z",,,,,0,",F",0,",F",0,",F",29,",F",1,",F",,,,,18890601,",,F",,,,,,,18890608,",,Z",18890618,",,F",7.8,",F,01,",,,,,20.3,",,Z,08,",32.8,",F,18,",3294.3,Z,16.2,",F",66.8,",,,Z",,,,,20.52,",F",26.68,",,,F",14.36,",,,F",,,,,,,,,,
USW00014971,1889-07,40.8389,-96.6869,350.5,"LINCOLN WASTE WATER TREATMENT PLANT, NE US",249.5,Z,144.9,",F",9,",F",7,",F",1,",F",,,,,0,",Z",0,",F",0,",Z",31,",Z",4,",Z",,,,,18890703,",,F",,,,,,,18890712,",,F",18890707,"+,,Z",11.1,",F,03,",,,,,49.3,",,F,12,",34.4,",Z,07,+",0.3,Z,0.3,",Z",131.2,",,,F",,,,,23,",F",28.28,",,,Z",17.71,",,,F",,,,,,,,,,
USW00014971,1889-08,40.8389,-96.6869,350.5,"LINCOLN WASTE WATER TREATMENT PLANT, NE US",364,Z,114.5,",F",6,",F",6,",F",1,",F",,,,,0,",F",0,",F",0,",F",31,",F",1,",F",,,,,18890806,"+,,F",,,,,,,18890812,",,F",18890829,",,F",10,",F,06,+",,,,,64.8,",,F,12,",32.2,",F,29,",1.4,Z,1.1,",F",111.8,",,,F",,,,,21.99,",F",27.96,",,,F",16.02,",,,F",,,,,,,,,,
USW00014971,1889-09,40.8389,-96.6869,350.5,"LINCOLN WASTE WATER TREATMENT PLANT, NE US",399.6,Z,35.6,",F",4,",Z",3,",Z",0,",Z",,,,,0,",F",0,",F",0,",F",21,",F",1,",F",,,,,18890927,",,F",,,,,,,18890914,",,Z",18890903,",,F",2.2,",F,27,",,,,,21.1,",,Z,14,",32.2,",F,03,",68.4,Z,67,",F",40.6,",,,Z",,,,,17.29,",F",23.61,",,,F",10.96,",,,F",,,,,,,,,,
USW00014971,1889-10,40.8389,-96.6869,350.5,"LINCOLN WASTE WATER TREATMENT PLANT, NE US",406,Z,6.4,",Z",3,",F",1,",F",0,",F",,,,,0,",F",7,",Z",0,",F",8,",F",0,",F",,,,,18891020,",,Z",,,,,,,18891031,",,F",18891002,"+,,F",-3.9,",Z,20,",,,,,8.9,",,F,31,",27.8,",F,02,+",303.1,Z,234.7,",F",9.7,",,,F",,,,,10.97,",Z",16.99,",,,F",4.95,",,,Z",,,,,,,,,,
USW00014971,1889-11,40.8389,-96.6869,350.5,"LINCOLN WASTE WATER TREATMENT PLANT, NE US",406,Z,0,",F",1,",F",1,",F",0,",F",,,,,0,",F",27,",F",2,",F",0,",F",0,",F",,,,,18891128,",,F",,,,,,,18891101,",,F",18891110,",,F",-14.4,",F,28,",,,,,21.6,",,F,01,",15.6,",F,10,",812.4,Z,509.3,",F",21.6,",,,F",,,,,1.36,",F",7.25,",,,F",-4.54,",,,F",,,,,,,,,,
USW00014971,1889-12,40.8389,-96.6869,350.5,"LINCOLN WASTE WATER TREATMENT PLANT, NE US",406,Z,0,"2,Z",0,",Z",0,",Z",0,",Z",,,,,0,"1,Z",23,"1,Z",2,"1,Z",0,"1,Z",0,"1,Z",,,,,18891229,",1,Z",,,,,,,18891231,"+,,Z",18891225,",1,Z",-15.6,"1,Z,29,",,,,,0,",,Z,31,+",18.3,"1,Z,25,",1232.3,Z,419.9,"1,Z",0,",,,Z",,,,,3.74,"2,Z",9.89,"1,,,Z",-2.4,"1,,,Z",,,,,,,,,,
USW00014971,1890-01,40.8389,-96.6869,350.5,"LINCOLN WASTE WATER TREATMENT PLANT, NE US",0,Z,0,"2,F",7,",F",1,",F",0,",F",,,,,12,"1,F",29,"1,F",16,"1,F",0,"1,F",0,"1,F",,,,,18900106,",1,F",,,,,,,18900112,",,F",18900130,"+,1,F",-31.7,"1,F,06,",,,,,18.8,",,F,12,",11.7,"1,F,30,+",1979.4,Z,747.1,"1,F",22.1,",,,F",,,,,-7.37,"2,F",-1.3,"1,,,F",-13.43,"1,,,F",,,,,,,,,,
USW00014971,1890-02,40.8389,-96.6869,350.5,"LINCOLN WASTE WATER TREATMENT PLANT, NE US",0,Z,0,"2,F",3,",F",0,",F",0,",F",,,,,5,"1,F",26,"1,F",9,"1,F",0,"1,F",0,"1,F",,,,,18900228,",1,F",,,,,,,18900221,",,F",18900204,",1,F",-23.9,"1,F,28,",,,,,0.8,",,F,21,",19.4,"1,F,04,",2548,Z,568.6,"1,F",1.6,",,,F",,,,,-3.74,"2,F",2.61,"1,,,F",-10.08,"1,,,F",,,,,,,,,,
USW00014971,1890-03,40.8389,-96.6869,350.5,"LINCOLN WASTE WATER TREATMENT PLANT, NE US",0,Z,0,"1,F",3,",F",1,",F",0,",F",,,,,2,",F",22,",F",6,"1,F",0,"1,F",0,"1,F",,,,,18900301,",,F",,,,,,,18900327,",,F",18900323,",1,F",-21.1,",F,01,",,,,,17.8,",,F,27,",18.9,"1,F,23,",3082.3,Z,534.3,"1,F",18.4,",,,F",,,,,0.52,"1,F",6.25,"1,,,F",-5.22,",,,F",,,,,,,,,,
USW00014971,1890-04,40.8389,-96.6869,350.5,"LINCOLN WASTE WATER TREATMENT PLANT, NE US",3.9,Z,3.9,"2,F",1,",F",1,",F",0,",F",,,,,0,"1,F",2,"1,F",0,"1,F",13,"1,F",0,"1,F",,,,,18900401,",1,F",,,,,,,18900403,",,F",18900411,",1,F",-6.1,"1,F,01,",,,,,8.4,",,F,03,",31.7,"1,F,11,",3252.8,Z,170.5,"1,F",8.4,",,,F",,,,,12.41,"2,F",19.25,"1,,,F",5.56,"1,,,F",,,,,,,,,,
USW00014971,1890-05,40.8389,-96.6869,350.5,"LINCOLN WASTE WATER TREATMENT PLANT, NE US",25,Z,21.1,"2,Z",8,",Z",4,",Z",0,",Z",,,,,0,"1,Z",2,"1,Z",0,"1,Z",19,"1,Z",0,"1,Z",,,,,18900507,",1,Z",,,,,,,18900509,",,Z",18900528,",1,Z",-0.6,"1,Z,07,",,,,,24.6,",,Z,09,",31.1,"1,Z,28,",3358.6,Z,105.8,"1,Z",87,",,,Z",,,,,15.39,"2,Z",22.34,"1,,,Z",8.44,"1,,,Z",,,,,,,,,,
USW00014971,1890-06,40.8389,-96.6869,350.5,"LINCOLN WASTE WATER TREATMENT PLANT, NE US",177.1,Z,152.1,",F",5,",F",5,",F",1,",F",,,,,0,",F",0,",F",0,",F",28,",F",6,",F",,,,,18900610,",,F",,,,,,,18900616,",,F",18900624,",,F",12.8,",F,10,",,,,,27.4,",,F,16,",37.2,",F,24,",3360.8,Z,2.2,",F",79.7,",,,F",,,,,23.33,",F",29.04,",,,F",17.62,",,,F",,,,,,,,,,
USW00014971,1890-07,40.8389,-96.6869,350.5,"LINCOLN WASTE WATER TREATMENT PLANT, NE US",421,Z,243.9,",F",4,",F",4,",F",1,",F",,,,,0,",F",0,",F",0,",F",31,",F",16,",F",,,,,18900704,",,F",,,,,,,18900719,",,F",18900713,",,F",12.2,",F,04,",,,,,25.9,",,F,19,",39.4,",F,13,",0,Z,0,",F",43.7,",,,F",,,,,26.2,",F",32.27,",,,F",20.13,",,,F",,,,,,,,,,
USW00014971,1890-08,40.8389,-96.6869,350.5,"LINCOLN WASTE WATER TREATMENT PLANT, NE US",538.6,Z,117.6,",F",10,",F",6,",F",0,",F",,,,,0,",F",0,",F",0,",F",30,",F",6,",F",,,,,18900822,"+,,F",,,,,,,18900823,",,F",18900802,",,F",8.3,",F,22,+",,,,,18.3,",,F,23,",37.2,",F,02,",10.6,Z,10.6,",F",46.7,",,,F",,,,,21.79,",F",28.48,",,,F",15.09,",,,F",,,,,,,,,,
USW00014971,1890-09,40.8389,-96.6869,350.5,"LINCOLN WASTE WATER TREATMENT PLANT, NE US",580.5,Z,41.9,",F",5,",F",4,",F",0,",F",,,,,0,",F",0,",F",0,",F",22,",F",4,",F",,,,,18900929,"+,,F",,,,,,,18900907,",,F",18900902,",,F",1.1,",F,29,+",,,,,13.2,",,F,07,",35,",F,02,",94.7,Z,84.1,",F",24.8,",,,F",,,,,16.93,",F",24.08,",,,F",9.77,",,,F",,,,,,,,,,
USW00014971,1890-10,40.8389,-96.6869,350.5,"LINCOLN WASTE WATER TREATMENT PLANT, NE US",581.6,Z,1.1,",F",6,",F",3,",F",0,",F",,,,,0,",F",4,",F",0,",F",8,",F",0,",F",,,,,18901031,",,F",,,,,,,18901011,",,F",18901011,",,F",-3.9,",F,31,",,,,,15.2,",,F,11,",26.7,",F,11,",307.7,Z,213,",F",28.5,",,,F",,,,,11.5,",F",18.33,",,,F",4.67,",,,F",,,,,,,,,,
USW00014971,1890-11,40.8389,-96.6869,350.5,"LINCOLN WASTE WATER TREATMENT PLANT, NE US",581.6,Z,0,"2,F",3,",F",1,",F",0,",F",,,,,0,"1,Z",19,"1,F",1,"1,Z",0,"1,Z",0,"1,Z",,,,,18901109,",1,F",,,,,,,18901108,",,F",18901130,"+,1,Z",-8.3,"1,F,09,",,,,,14,",,F,08,",20.6,"1,Z,30,+",667.3,Z,359.6,"1,Z",15.5,",,,F",,,,,5.64,"2,F",12.19,"1,,,Z",-0.92,"1,,,F",,,,,,,,,,
USW00014971,1890-12,40.8389,-96.6869,350.5,"LINCOLN WASTE WATER TREATMENT PLANT, NE US",581.6,Z,0,"2,Z",0,",F",0,",F",0,",F",,,,,0,"1,Z",27,"1,Z",7,"1,Z",1,"1,Z",0,"1,Z",,,,,18901207,",1,Z",,,,,,,18901231,"+,,F",18901210,",1,Z",-12.8,"1,Z,07,",,,,,0,",,F,31,+",21.7,"1,Z,10,",1176.2,Z,508.9,"1,Z",0,",,,F",,,,,0.95,"2,Z",6.94,"1,,,Z",-5.03,"1,,,Z",,,,,,,,,,
USW00014971,1891-01,40.8389,-96.6869,350.5,"LINCOLN WASTE WATER TREATMENT PLANT, NE US",0,F,0,"3,Z",4,",Z",3,",Z",0,",Z",,,,,0,"2,Z",28,"2,Z",10,"1,Z",0,"1,Z",0,"1,Z",,,,,18910101,",2,Z",,,,,,,18910128,",,Z",18910126,",1,Z",-16.1,"2,Z,01,",,,,,22.9,",,Z,28,",13.9,"1,Z,26,",1733.4,F,557.2,"1,Z",40.3,",,,Z",,,,,-1.66,"3,Z",3.94,"1,,,Z",-7.25,"2,,,Z",,,,,,,,,,
USW00014971,1891-02,40.8389,-96.6869,350.5,"LINCOLN WASTE WATER TREATMENT PLANT, NE US",0,F,0,"3,F",4,",F",4,",F",0,",F",,,,,5,"1,F",27,"1,F",11,"2,F",0,"2,F",0,"2,F",,,,,18910203,",1,F",,,,,,,18910227,",,F",18910223,"+,2,F",-24.4,"1,F,03,",,,,,17.8,",,F,27,",12.2,"2,F,23,+",2340.9,F,607.5,"2,F",48.2,",,,F",,,,,-6.13,"3,F",0.34,"2,,,F",-12.61,"1,,,F",,,,,,,,,,
USW00014971,1891-03,40.8389,-96.6869,350.5,"LINCOLN WASTE WATER TREATMENT PLANT, NE US",0,F,0,",F",8,",F",8,",F",1,",F",,,,,3,",F",25,",F",10,",F",0,",F",0,",F",,,,,18910304,",,F",,,,,,,18910328,",,F",18910317,",,F",-21.1,",F,04,",,,,,26.2,",,F,28,",16.7,",F,17,",2958.7,F,617.8,",F",82.2,",,,F",,,,,-1.6,",F",2.85,",,,F",-6.05,",,,F",,,,,,,,,,
USW00014971,1891-04,40.8389,-96.6869,350.5,"LINCOLN WASTE WATER TREATMENT PLANT, NE US",7.8,F,7.8,",F",5,",F",3,",F",1,",F",,,,,0,",F",5,",F",1,",F",16,",F",1,",F",,,,,18910404,",,F",,,,,,,18910413,",,F",18910429,",,F",-6.7,",F,04,",,,,,45.2,",,F,13,",32.8,",F,29,",3142.8,F,184.1,",F",75.9,",,,F",,,,,12.46,",F",18.7,",,,F",6.21,",,,F",,,,,,,,,,
USW00014971,1891-05,40.8389,-96.6869,350.5,"LINCOLN WASTE WATER TREATMENT PLANT, NE US",28.2,F,20.4,",F",9,",F",6,",F",1,",F",,,,,0,",F",0,",F",0,",F",15,",F",1,",F",,,,,18910504,",,F",,,,,,,18910502,",,F",18910531,",,F",1.7,",F,04,",,,,,38.1,",,F,02,",32.8,",F,31,",3264.1,F,121.3,",F",95.9,",,,F",,,,,15.08,",F",21.15,",,,F",9,",,,F",,,,,,,,,,
USW00014971,1891-06,40.8389,-96.6869,350.5,"LINCOLN WASTE WATER TREATMENT PLANT, NE US",113.2,F,85,",F",12,",F",7,",F",2,",F",,,,,0,",F",0,",F",0,",F",24,",F",2,",F",,,,,18910625,"+,,F",,,,,,,18910625,",,F",18910624,",,F",10,",F,25,+",,,,,76.2,",,F,25,",33.3,",F,24,",3293.6,F,29.5,",F",197.6,",,,F",,,,,20.18,",F",24.64,",,,F",15.72,",,,F",,,,,,,,,,
USW00014971,1891-07,40.8389,-96.6869,350.5,"LINCOLN WASTE WATER TREATMENT PLANT, NE US",223.3,F,110.1,",F",13,",F",12,",F",3,",F",,,,,0,",Z",0,",F",0,",Z",30,",Z",2,",Z",,,,,18910708,",,F",,,,,,,18910707,",,F",18910711,",,Z",10,",F,08,",,,,,63,",,F,07,",35,",Z,11,",4.7,F,4.7,",Z",221.8,",,,F",,,,,21.73,",F",27.18,",,,Z",16.28,",,,F",,,,,,,,,,
USW00014971,1891-08,40.8389,-96.6869,350.5,"LINCOLN WASTE WATER TREATMENT PLANT, NE US",348.8,F,125.5,",F",6,",F",5,",F",0,",F",,,,,0,",F",0,",F",0,",F",29,",F",5,",F",,,,,18910824,"+,,F",,,,,,,18910826,"+,,F",18910808,",,F",6.1,",F,24,+",,,,,15.2,",,F,26,+",35,",F,08,",19.7,F,15,",F",58.3,",,,F",,,,,21.9,",F",27.74,",,,F",16.06,",,,F",,,,,,,,,,
USW00014971,1891-09,40.8389,-96.6869,350.5,"LINCOLN WASTE WATER TREATMENT PLANT, NE US",446.3,F,97.5,",F",4,",F",3,",F",1,",F",,,,,0,",F",0,",F",0,",F",28,",F",4,",F",,,,,18910929,",,F",,,,,,,18910902,",,F",18910923,"+,,F",3.9,",F,29,",,,,,27.9,",,F,02,",32.8,",F,23,+",38.3,F,18.6,",F",52.5,",,,F",,,,,20.96,",F",27.06,",,,F",14.87,",,,F",,,,,,,,,,
USW00014971,1891-10,40.8389,-96.6869,350.5,"LINCOLN WASTE WATER TREATMENT PLANT, NE US",449.4,F,3.1,",F",6,",F",5,",F",2,",F",,,,,0,",F",6,",F",0,",F",13,",F",0,",F",,,,,18911015,"+,,F",,,,,,,18911003,",,F",18911025,",,F",-1.7,",F,15,+",,,,,53.3,",,F,03,",27.8,",F,25,",258.1,F,219.8,",F",122.4,",,,F",,,,,11.34,",F",18.08,",,,F",4.6,",,,F",,,,,,,,,,
USW00014971,1891-11,40.8389,-96.6869,350.5,"LINCOLN WASTE WATER TREATMENT PLANT, NE US",449.4,F,0,",F",4,",F",0,",F",0,",F",,,,,0,",Z",24,",F",3,",Z",2,",Z",0,",Z",,,,,18911129,",,F",,,,,,,18911121,",,F",18911104,",,Z",-16.7,",F,29,",,,,,2.3,",,F,21,",24.4,",Z,04,",749.6,F,491.5,",Z",4.4,",,,F",,,,,1.95,",F",8.11,",,,Z",-4.22,",,,F",,,,,,,,,,
USW00014971,1891-12,40.8389,-96.6869,350.5,"LINCOLN WASTE WATER TREATMENT PLANT, NE US",449.4,F,0,",F",7,",F",3,",F",0,",F",,,,,1,",F",27,",F",3,",F",0,",F",0,",F",,,,,18911226,",,F",,,,,,,18911214,",,F",18911202,",,F",-20.6,",F,26,",,,,,17.8,",,F,14,",16.7,",F,02,",1275.8,F,526.2,",F",31.8,",,,F",,,,,1.36,",F",7.47,",,,F",-4.75,",,,F",,,,,,,,,,
USW00014971,1892-01,40.8389,-96.6869,350.5,"LINCOLN WASTE WATER TREATMENT PLANT, NE US",0,F,0,",Z",3,"1,F",2,"1,F",0,"1,F",,,,,9,",F",29,",Z",16,",F",0,",F",0,",F",,,,,18920119,",,Z",,,,,,,18920106,",1,F",18920131,",,F",-33.9,",Z,19,",,,,,10.2,"1,,F,06,",14.4,",F,31,",2049.7,Z,773.9,",F",19.8,"1,,,F",,,,,-6.63,",Z",-0.95,",,,F",-12.31,",,,Z",,,,,,,,,,
USW00014971,1892-02,40.8389,-96.6869,350.5,"LINCOLN WASTE WATER TREATMENT PLANT, NE US",0,F,0,"4,F",6,",F",4,",F",0,",F",,,,,0,"2,F",25,"2,F",6,"2,F",0,"2,F",0,"2,F",,,,,18920209,",2,F",,,,,,,18920227,",,F",18920226,",2,F",-14.4,"2,F,09,",,,,,6.9,",,F,27,",12.8,"2,F,26,",2528.7,Z,479,"2,F",22.9,",,,F",,,,,-0.81,"4,F",4.3,"2,,,F",-5.93,"2,,,F",,,,,,,,,,
USW00014971,1892-03,40.8389,-96.6869,350.5,"LINCOLN WASTE WATER TREATMENT PLANT, NE US",0,F,0,",Z",7,",F",4,",F",0,",F",,,,,0,",Z",21,",Z",9,",Z",1,",Z",0,",Z",,,,,18920317,",,Z",,,,,,,18920329,",,F",18920331,",,Z",-12.8,",Z,17,",,,,,15,",,F,29,",21.7,",Z,31,",3046.7,Z,518,",Z",42.4,",,,F",,,,,1.62,",Z",6.45,",,,Z",-3.21,",,,Z",,,,,,,,,,
USW00014971,1892-04,40.8389,-96.6869,350.5,"LINCOLN WASTE WATER TREATMENT PLANT, NE US",1.1,F,1.1,",Z",14,",F",10,",F",0,",F",,,,,0,",Z",8,",Z",0,",Z",3,",Z",0,",Z",,,,,18920409,",,Z",,,,,,,18920413,",,F",18920430,",,Z",-3.9,",Z,09,",,,,,21.3,",,F,13,",28.3,",Z,30,",3330.9,Z,284.2,",Z",96.7,",,,F",,,,,8.9,",Z",14.09,",,,Z",3.71,",,,Z",,,,,,,,,,
USW00014971,1892-05,40.8389,-96.6869,350.5,"LINCOLN WASTE WATER TREATMENT PLANT, NE US",3.3,F,2.2,",F",18,",Z",11,",Z",4,",Z",,,,,0,",Z",0,",F",0,",Z",8,",Z",0,",Z",,,,,18920521,"+,,F",,,,,,,18920517,",,Z",18920529,",,Z",2.2,",F,21,+",,,,,51.1,",,Z,17,",25,",Z,29,",3527.7,Z,196.8,",Z",242.6,",,,Z",,,,,12.06,",F",16.5,",,,Z",7.61,",,,F",,,,,,,,,,
USW00014971,1892-06,40.8389,-96.6869,350.5,"LINCOLN WASTE WATER TREATMENT PLANT, NE US",119.4,F,116.1,",F",5,",F",2,",F",0,",F",,,,,0,",F",0,",F",0,",F",27,",F",7,",F",,,,,18920602,",,F",,,,,,,18920626,",,F",18920622,"+,,F",6.7,",F,02,",,,,,24.6,",,F,26,",35,",F,22,+",3544,Z,16.3,",F",29.9,",,,F",,,,,21.66,",F",27.99,",,,F",15.33,",,,F",,,,,,,,,,
USW00014971,1892-07,40.8389,-96.6869,350.5,"LINCOLN WASTE WATER TREATMENT PLANT, NE US",303.3,F,183.9,",F",8,",F",6,",F",3,",F",,,,,0,",F",0,",F",0,",F",31,",F",13,",F",,,,,18920728,",,F",,,,,,,18920728,",,F",18920721,",,F",11.1,",F,28,",,,,,50,",,F,28,",38.9,",F,21,",1.1,Z,1.1,",F",136.7,",,,F",,,,,24.23,",F",30.29,",,,F",18.17,",,,F",,,,,,,,,,
USW00014971,1892-08,40.8389,-96.6869,350.5,"LINCOLN WASTE WATER TREATMENT PLANT, NE US",453.7,F,150.4,",F",7,",F",6,",F",2,",F",,,,,0,",Z",0,",F",0,",Z",31,",Z",10,",Z",,,,,18920830,",,F",,,,,,,18920829,",,F",18920818,"+,,Z",8.9,",F,30,",,,,,32,",,F,29,",36.7,",Z,18,+",3.9,Z,2.8,",Z",95.4,",,,F",,,,,23.1,",F",29.29,",,,Z",16.9,",,,F",,,,,,,,,,
USW00014971,1892-09,40.8389,-96.6869,350.5,"LINCOLN WASTE WATER TREATMENT PLANT, NE US",536.6,F,82.9,",Z",2,",F",1,",F",0,",F",,,,,0,",Z",0,",Z",0,",Z",27,",Z",4,",Z",,,,,18920914,",,Z",,,,,,,18920903,",,F",18920923,",,Z",2.2,",Z,14,",,,,,3.6,",,F,03,",35,",Z,23,",28.6,Z,24.7,",Z",4.4,",,,F",,,,,20.27,",Z",27.01,",,,Z",13.54,",,,Z",,,,,,,,,,
USW00014971,1892-10,40.8389,-96.6869,350.5,"LINCOLN WASTE WATER TREATMENT PLANT, NE US",563.7,F,27.1,",Z",5,",F",4,",F",0,",F",,,,,0,",Z",6,",Z",0,",Z",16,",Z",0,",Z",,,,,18921029,",,Z",,,,,,,18921017,",,F",18921001,",,Z",-3.9,",Z,29,",,,,,7.9,",,F,17,",31.7,",Z,01,",190.7,Z,162.1,",Z",19.9,",,,F",,,,,13.98,",Z",20.97,",,,Z",6.98,",,,Z",,,,,,,,,,
USW00014971,1892-11,40.8389,-96.6869,350.5,"LINCOLN WASTE WATER TREATMENT PLANT, NE US",563.7,F,0,",F",3,",F",1,",F",0,",F",,,,,0,",Z",20,",F",3,",Z",0,",Z",0,",Z",,,,,18921121,"+,,F",,,,,,,18921117,",,F",18921112,",,Z",-9.4,",F,21,+",,,,,5.1,",,F,17,",20.6,",Z,12,",638.8,Z,448.1,",Z",7.1,",,,F",,,,,3.4,",F",9.27,",,,Z",-2.48,",,,F",,,,,,,,,,
USW00014971,1892-12,40.8389,-96.6869,350.5,"LINCOLN WASTE WATER TREATMENT PLANT, NE US",563.7,F,0,",F",5,",F",3,",F",0,",F",,,,,5,",Z",28,",F",20,",Z",0,",Z",0,",Z",,,,,18921226,",,F",,,,,,,18921207,",,F",18921203,"+,,Z",-24.4,",F,26,",,,,,18.8,",,F,07,",13.3,",Z,03,+",1374.2,Z,735.4,",Z",37.2,",,,F",,,,,-5.39,",F",-0.6,",,,Z",-10.18,",,,F",,,,,,,,,,
USW00014971,1893-01,40.8389,-96.6869,350.5,"LINCOLN WASTE WATER TREATMENT PLANT, NE US",0,Z,0,",Z",2,",Z",1,",Z",0,",Z",,,,,6,",Z",30,",Z",15,",Z",0,",Z",0,",Z",,,,,18930127,",,Z",,,,,,,18930102,",,Z",18930123,"+,,Z",-20.6,",Z,27,",,,,,3,",,Z,02,",11.1,",Z,23,+",2136.8,Z,762.6,",Z",5.3,",,,Z",,,,,-6.27,",Z",-0.25,",,,Z",-12.28,",,,Z",,,,,,,,,,
USW00014971,1893-02,40.8389,-96.6869,350.5,"LINCOLN WASTE WATER TREATMENT PLANT, NE US",0,Z,0,",Z",5,",Z",4,",Z",0,",Z",,,,,7,",Z",28,",Z",8,",Z",0,",Z",0,",Z",,,,,18930204,",,Z",,,,,,,18930227,",,Z",18930219,",,Z",-25.6,",Z,04,",,,,,8.9,",,Z,27,",15,",Z,19,",2805.8,Z,669,",Z",21.1,",,,Z",,,,,-5.56,",Z",0.66,",,,Z",-11.78,",,,Z",,,,,,,,,,
USW00014971,1893-03,40.8389,-96.6869,350.5,"LINCOLN WASTE WATER TREATMENT PLANT, NE US",0,Z,0,",Z",7,",Z",5,",Z",0,",Z",,,,,0,",Z",24,",Z",8,",Z",3,",Z",0,",Z",,,,,18930304,",,Z",,,,,,,18930323,",,Z",18930330,",,Z",-17.2,",Z,04,",,,,,8.9,",,Z,23,",26.7,",Z,30,",3337.6,Z,531.8,",Z",33.5,",,,Z",,,,,1.18,",Z",6.84,",,,Z",-4.48,",,,Z",,,,,,,,,,
USW00014971,1893-04,40.8389,-96.6869,350.5,"LINCOLN WASTE WATER TREATMENT PLANT, NE US",8.3,Z,8.3,",Z",6,",Z",1,",Z",0,",Z",,,,,0,",Z",11,",Z",0,",Z",9,",Z",1,",Z",,,,,18930414,",,Z",,,,,,,18930426,",,Z",18930406,",,Z",-3.9,",Z,14,",,,,,3.6,",,Z,26,",32.8,",Z,06,",3597.9,Z,260.3,",Z",10,",,,Z",,,,,9.94,",Z",16.85,",,,Z",3.02,",,,Z",,,,,,,,,,
