"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","ADPT","ADPT_ATTRIBUTES","ASLP","ASLP_ATTRIBUTES","ASTP","ASTP_ATTRIBUTES","AWBT","AWBT_ATTRIBUTES","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","RHAV","RHAV_ATTRIBUTES","RHMN","RHMN_ATTRIBUTES","RHMX","RHMX_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USW00024028","1896-08","41.87466","-103.60112","1206.0","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","","","","","","","","","","","412.3","6","133.7","1,6","4",",6","4",",6","0",",6","","","","","0","1,6","0","1,6","0",",6","31",",6","20",",6","","","","","18960822",",1,6","","","","","","","18960817",",,6","18960813",",,6","5.6","1,6,22,","","","","","13.5",",,6,17,","38.9",",6,13,","7.4","6","7.4",",6","33.4",",,,6","","","","","","","","","22.51","1,6","32.26",",,,6","12.76","1,,,6","","","","","","","","","","","","","","","","","",""
"USW00024028","1896-09","41.87466","-103.60112","1206.0","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","","","","","","","","","","","432.4","6","20.1",",6","10",",6","5",",6","0",",6","","","","","0",",6","3",",6","0",",6","20",",6","4",",6","","","","","18960927",",,6","","","","","","","18960918",",,6","18960901",",,6","-6.1",",6,27,","","","","","14.7",",,6,18,","35.0",",6,01,","121.0","6","113.6",",6","49.2",",,,6","","","","","","","","","15.21",",6","23.68",",,,6","6.74",",,,6","","","","","","","","","","","","","","","","","",""
"USW00024028","1896-10","41.87466","-103.60112","1206.0","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","","","","","","","","","","","433.2","6","0.8","1,6","2",",6","1",",6","0",",6","","","1",",6","0","1,6","23","1,6","0",",6","11",",6","0",",6","","","","","18961023",",1,6","","","18961028",",,6","","","18961028",",,6","18961003",",,6","-8.9","1,6,23,","","","76",",,6,28,","7.6",",,6,28,","29.4",",6,03,","417.3","6","296.3",",6","8.4",",,,6","","","","","","","76",",,,6","8.34","1,6","18.28",",,,6","-1.61","1,,,6","","","","","","","","","","","","","","","","","",""
"USW00024028","1896-11","41.87466","-103.60112","1206.0","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","","","","","","","","","","","433.2","6","0.0","3,6","2","1,6","1","1,6","0","1,6","","","1",",6","7",",6","27",",6","3","3,6","0","3,6","0","3,6","","","","","18961127",",,6","","","18961109",",,6","","","18961108",",1,6","18961114",",3,6","-29.4",",6,27,","","","51",",,6,09,","3.3","1,,6,08,","17.2","3,6,14,","988.9","6","571.6","3,6","4.6","1,,,6","","","","","","","64",",,,6","-2.84","3,6","6.58","3,,,6","-12.27",",,,6","","","","","","","","","","","","","","","","","",""
"USW00024028","1896-12","41.87466","-103.60112","1206.0","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","","","","","","","","","","","","","","","0",",6","0",",6","0",",6","0","1,","","","","","","","","","","","","","","","","","","","18961231","+,1,6","","","","","18961230",",,6","","","","","0","1,,6,31,+","","","0.0",",T,6,30,","","","","","","","0.0",",T,,6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00024028","1897-01","41.87466","-103.60112","1206.0","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","","","","","","","","","","","","","","","3","2,6","1","2,6","0","2,6","4","3,6","","","6","5,6","26","5,6","11","2,6","0","2,6","0","2,6","","","","","18970126",",5,6","18970119","+,3,6","","","","","18970115",",2,6","18970108",",2,6","-28.9","5,6,26,","25","3,,6,19,+","","","3.8","2,,6,15,","16.7","2,6,08,","","","","","6.1","2,,,6","","","","","","","","","-5.40","6,6","2.35","2,,,6","-13.15","5,,,6","","","","","","","","","","","","","","","","","",""
"USW00024028","1897-02","41.87466","-103.60112","1206.0","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","","","","","","","","","","","","","","","","","","","","","4","2,6","1",",6","","","","","0","5,6","0","5,6","0","5,6","","","","","","","18970223","+,2,6","18970220",",,6","","","","","18970227",",5,6","","","25","2,,6,23,+","25",",,6,20,","","","15.6","5,6,27,","","","","","","","","","","","","","59",",,,6","","","7.30","5,,,6","","","","","","","","","","","","","","","","","","","",""
"USW00024028","1897-03","41.87466","-103.60112","1206.0","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","","","","","","","","","","","","","0.0",",6","7",",6","5",",6","0",",6","4",",6","2",",6","3",",6","27",",6","3",",6","3",",6","0",",6","","","","","18970313","+,,6","18970331",",,6","18970331",",,6","","","18970331",",,6","18970326",",,6","-20.6",",6,13,+","51",",,6,31,","76",",,6,31,","7.6",",,6,31,","24.4",",6,26,","","","532.6",",6","27.4",",,,6","","","","","","","124",",,,6","1.15",",6","9.41",",,,6","-7.10",",,,6","","","","","","","","","","","","","","","","","",""
"USW00024028","1897-04","41.87466","-103.60112","1206.0","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","","","","","","","","","","","","","0.0",",6","7","1,6","4","1,6","0","1,6","3",",6","3",",6","0",",6","16",",6","0",",6","10",",6","0",",6","","","","","18970407",",,6","18970407",",,6","18970407",",,6","","","18970407",",1,6","18970426",",,6","-8.9",",6,07,","76",",,6,07,","102",",,6,07,","12.7","1,,6,07,","28.9",",6,26,","","","306.8",",6","35.5","1,,,6","","","","","","","191",",,,6","8.11",",6","16.64",",,,6","-0.42",",,,6","","","","","","","","","","","","","","","","","",""
"USW00024028","1897-05","41.87466","-103.60112","1206.0","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","","","","","","","","","","","","","18.6","2,6","4",",6","3",",6","0",",6","","","","","0","2,6","2","2,6","0","2,6","22","2,6","5","2,6","","","","","18970514","+,2,6","","","","","","","18970521",",,6","18970526","+,2,6","-3.3","2,6,14,+","","","","","17.5",",,6,21,","33.3","2,6,26,+","","","82.7","2,6","45.5",",,,6","","","","","","","","","16.12","2,6","27.06","2,,,6","5.19","2,,,6","","","","","","","","","","","","","","","","","",""
"USW00024028","1897-06","41.87466","-103.60112","1206.0","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","","","","","","","","","","","","","89.8",",6","7",",6","3",",6","0",",6","","","","","0",",6","0",",6","0",",6","29",",6","8",",6","","","","","18970616",",,6","","","","","","","18970601",",,6","18970630",",,6","2.8",",6,16,","","","","","6.1",",,6,01,","37.8",",6,30,","","","32.0",",6","17.1",",,,6","","","","","","","","","20.26",",6","28.68",",,,6","11.84",",,,6","","","","","","","","","","","","","","","","","",""
"USW00024028","1897-07","41.87466","-103.60112","1206.0","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","","","","","","","","","","","","","104.3","4,6","6",",6","4",",6","1",",6","","","","","0","3,6","0","3,6","0","1,6","30","1,6","18","1,6","","","","","18970703",",3,6","","","","","","","18970718",",,6","18970707",",1,6","3.3","3,6,03,","","","","","50.8",",,6,18,","40.0","1,6,07,","9.2","6","9.2","1,6","70.1",",,,6","","","","","","","","","21.70","4,6","32.24","1,,,6","11.16","3,,,6","","","","","","","","","","","","","","","","","",""
"USW00024028","1897-08","41.87466","-103.60112","1206.0","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","","","","","","","","","","","","","92.5",",6","5",",6","5",",6","1",",6","","","","","0",",6","0",",6","0",",6","31",",6","9",",6","","","","","18970819",",,6","","","","","","","18970802",",,6","18970826",",,6","5.0",",6,19,","","","","","25.4",",,6,02,","37.2",",6,26,","12.3","6","3.1",",6","49.8",",,,6","","","","","","","","","21.22",",6","30.61",",,,6","11.83",",,,6","","","","","","","","","","","","","","","","","",""
"USW00024028","1897-09","41.87466","-103.60112","1206.0","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","","","","","","","","","","","","","62.5",",6","2",",6","2",",6","0",",6","","","","","0",",6","0",",6","0",",6","29",",6","9",",6","","","","","18970922","+,,6","","","","","","","18970910",",,6","18970907",",,6","1.1",",6,22,+","","","","","5.1",",,6,10,","36.1",",6,07,","39.8","6","27.5",",6","7.6",",,,6","","","","","","","","","19.50",",6","29.35",",,,6","9.64",",,,6","","","","","","","","","","","","","","","","","",""
"USW00024028","1897-10","41.87466","-103.60112","1206.0","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","","","","","","","","","","","","","","","2",",6","0",",6","0",",6","","","0",",6","","","","","0","2,6","15","2,6","0","2,6","","","","","","","","","18971027","+,,6","","","18971026","+,,6","18971003",",2,6","","","","","13",",,6,27,+","1.3",",,6,26,+","31.7","2,6,03,","","","","","2.6",",,,6","","","","","","","26",",,,6","","","20.60","2,,,6","","","","","","","","","","","","","","","","","","","",""
"USW00024028","1897-11","41.87466","-103.60112","1206.0","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","","","","","","","","","","","","","0.0","4,6","","","","","","","","","","","0","4,6","25","4,6","3",",6","5",",6","0",",6","","","","","18971129","+,4,6","","","","","","","","","18971105",",,6","-16.7","4,6,29,+","","","","","","","28.3",",6,05,","","","408.8",",6","","","","","","","","","","","2.92","4,6","12.28",",,,6","-6.45","4,,,6","","","","","","","","","","","","","","","","","",""
"USW00024028","1897-12","41.87466","-103.60112","1206.0","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","","","","","","","","","","","","","0.0","3,6","1",",6","1",",6","0",",6","","","1",",6","9","1,6","29","1,6","11","2,6","0","2,6","0","2,6","","","","","18971214",",1,6","","","18971201",",,6","","","18971201",",,6","18971213",",2,6","-31.7","1,6,14,","","","102",",,6,01,","10.2",",,6,01,","12.8","2,6,13,","","","658.9","2,6","10.2",",,,6","","","","","","","102",",,,6","-5.38","3,6","1.63","2,,,6","-12.39","1,,,6","","","","","","","","","","","","","","","","","",""
"USW00024028","1898-03","41.87466","-103.60112","1206.0","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","","","","","","","","","","","","","0.0","4,6","","","","","","","","","2",",6","6","3,6","28","3,6","6","2,6","0","2,6","0","2,6","","","","","18980322",",3,6","","","18980314","+,,6","","","","","18980308",",2,6","-25.6","3,6,22,","","","25",",,6,14,+","","","17.2","2,6,08,","","","637.4","2,6","","","","","","","","","76",",,,6","-5.29","4,6","3.92","2,,,6","-14.51","3,,,6","","","","","","","","","","","","","","","","","",""
"USW00024028","1898-04","41.87466","-103.60112","1206.0","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","","","","","","","","","","","","","0.0",",6","2",",6","2",",6","1",",6","","","","","0",",6","30",",6","0",",6","6",",6","0",",6","","","","","18980404",",,6","","","","","","","18980430",",,6","18980412",",,6","-15.6",",6,04,","","","","","38.1",",,6,30,","23.9",",6,12,","","","510.3",",6","45.7",",,,6","","","","","","","","","1.32",",6","10.98",",,,6","-8.33",",,,6","","","","","","","","","","","","","","","","","",""
"USW00024028","1898-05","41.87466","-103.60112","1206.0","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","","","","","","","","","","","","","0.0","2,6","8","1,6","8","1,6","1","1,6","","","","","0","2,6","19","2,6","0","2,6","7","2,6","0","2,6","","","","","18980501",",2,6","","","","","","","18980526",",1,6","18980511",",2,6","-11.1","2,6,01,","","","","","50.8","1,,6,26,","28.3","2,6,11,","","","344.2","2,6","101.4","1,,,6","","","","","","","","","6.47","2,6","14.38","2,,,6","-1.45","2,,,6","","","","","","","","","","","","","","","","","",""
"USW00024028","1898-06","41.87466","-103.60112","1206.0","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","","","","","","","","","","","","","","","4",",6","4",",6","0",",6","","","","","0","3,6","0","3,6","0","3,6","18","3,6","4","3,6","","","","","18980603",",3,6","","","","","","","18980613",",,6","18980622",",3,6","1.7","3,6,03,","","","","","11.4",",,6,13,","36.7","3,6,22,","","","","","35.0",",,,6","","","","","","","","","19.61","6,6","24.99","3,,,6","14.23","3,,,6","","","","","","","","","","","","","","","","","",""
"USW00024028","1898-07","41.87466","-103.60112","1206.0","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","","","","","","","","","","","","","24.0","2,6","4",",6","4",",6","0",",6","","","","","0",",6","0",",6","0","2,6","24","2,6","1","2,6","","","","","18980705",",,6","","","","","","","18980730",",,6","18980723",",2,6","1.7",",6,05,","","","","","15.2",",,6,30,","32.2","2,6,23,","43.1","","43.1","2,6","41.9",",,,6","","","","","","","","","17.73","2,6","23.80","2,,,6","11.66",",,,6","","","","","","","","","","","","","","","","","",""
"USW00024028","1898-08","41.87466","-103.60112","1206.0","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","","","","","","","","","","","","","","","5",",6","1",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","","","","","18980816",",,6","","","","","","","","","10.4",",,6,16,","","","","","","","15.2",",,,6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00024028","1898-10","41.87466","-103.60112","1206.0","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","","","","","","","","","","","","","","","2",",6","2",",6","0",",6","","","0",",6","","","","","","","","","","","","","","","","","","","18981024",",,6","","","18981024",",,6","","","","","","","0",",T,6,24,","7.6",",,6,24,","","","","","","","14.5",",,,6","","","","","","","0",",T,,6","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00024028","1898-11","41.87466","-103.60112","1206.0","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","","","","","","","","","","","","","","","6","1,6","5","1,6","0","1,6","","","","","","","","","","","","","","","","","","","","","","","","","","","18981120","+,1,6","","","","","","","","","7.6","1,,6,20,+","","","","","","","30.5","1,,,6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00024028","1899-01","41.87466","-103.60112","1206.0","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","","","","","","","","","","","","","","","4",",6","3",",6","0",",6","","","3",",6","","","","","","","","","","","","","","","","","","","18990130",",,6","","","18990130",",,6","","","","","","","114",",,6,30,","11.4",",,6,30,","","","","","","","20.3",",,,6","","","","","","","203",",,,6","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00024028","1899-02","41.87466","-103.60112","1206.0","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","","","","","","","","","","","","","0.0","1,6","6",",6","3",",6","1",",6","28",",6","2","4,6","17",",6","28",",6","17","1,6","0","1,6","0","1,6","","","","","18990206",",,6","18990212","+,,6","18990220",",4,6","","","18990222",",,6","18990219",",1,6","-43.3",",6,06,","279",",,6,12,+","140","4,,6,20,","50.8",",,6,22,","9.4","1,6,19,","","","869.5","1,6","72.3",",,,6","","","","","","","191","4,,,6","-13.91","1,6","-6.40","1,,,6","-21.41",",,,6","","","","","","","","","","","","","","","","","",""
"USW00024028","1899-03","41.87466","-103.60112","1206.0","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","","","","","","","","","","","","","0.0",",6","6","1,6","6","1,6","0","1,6","16","1,6","6",",6","4",",6","29",",6","11",",6","0",",6","0",",6","","","","","18990327",",,6","18990327","+,1,6","18990325","+,,6","","","18990310",",1,6","18990308",",,6","-23.3",",6,27,","178","1,,6,27,+","152",",,6,25,+","15.2","1,,6,10,","18.9",",6,08,","","","660.3",",6","38.5","1,,,6","","","","","","","486",",,,6","-2.97",",6","4.21",",,,6","-10.15",",,,6","","","","","","","","","","","","","","","","","",""
"USW00024028","1899-04","41.87466","-103.60112","1206.0","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","","","","","","","","","","","","","0.0",",6","3","1,6","2","1,6","0","1,6","2",",6","0",",6","0",",6","14",",6","0",",6","12",",6","0",",6","","","","","18990401",",,6","18990402","+,,6","18990401",",,6","","","18990430",",1,6","18990412",",,6","-9.4",",6,01,","25",",,6,02,+","3",",,6,01,","6.4","1,,6,30,","28.3",",6,12,","","","291.9",",6","10.5","1,,,6","","","","","","","3",",,,6","8.60",",6","17.02",",,,6","0.19",",,,6","","","","","","","","","","","","","","","","","",""
"USW00024028","1899-05","41.87466","-103.60112","1206.0","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","","","","","","","","","","","","","0.0","1,6","13",",6","11",",6","3",",6","","","0",",6","0","1,6","4","1,6","0",",6","16",",6","0",",6","","","","","18990502",",1,6","","","18990514","+,,6","","","18990524",",,6","18990525","+,,6","-2.8","1,6,02,","","","0",",T,6,14,+","43.7",",,6,24,","28.3",",6,25,+","","","170.4",",6","196.3",",,,6","","","","","","","0",",T,,6","12.52","1,6","20.41",",,,6","4.64","1,,,6","","","","","","","","","","","","","","","","","",""
"USW00024028","1899-06","41.87466","-103.60112","1206.0","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","","","","","","","","","","","","","48.9","4,6","6",",6","5",",6","0",",6","","","0",",6","0","4,6","0","4,6","0",",6","28",",6","6",",6","","","","","18990606",",4,6","","","18990630","+,,6","","","18990619",",,6","18990630","+,,6","1.7","4,6,06,","","","0",",,6,30,+","16.0",",,6,19,","38.3",",6,30,+","","","24.6",",6","45.0",",,,6","","","","","","","0",",,,6","19.04","4,6","27.59",",,,6","10.48","4,,,6","","","","","","","","","","","","","","","","","",""
"USW00024028","1899-07","41.87466","-103.60112","1206.0","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","","","","","","","","","","","","","137.0",",6","8",",6","5",",6","0",",6","0",",6","0",",6","0",",6","0",",6","0",",6","30",",6","14",",6","","","","","18990728","+,,6","18990731","+,,6","18990731","+,,6","","","18990715",",,6","18990725",",,6","9.4",",6,28,+","0",",,6,31,+","0",",,6,31,+","17.0",",,6,15,","40.0",",6,25,","2.5","6","2.5",",6","48.2",",,,6","","","","","","","0",",,,6","22.67",",6","31.45",",,,6","13.89",",,,6","","","","","","","","","","","","","","","","","",""
"USW00024028","1899-08","41.87466","-103.60112","1206.0","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","","","","","","","","","","","","","98.8","3,6","9",",6","9",",6","0",",6","","","","","0","2,6","0","2,6","0","1,6","28","1,6","11","1,6","","","","","18990804",",2,6","","","","","","","18990813",",,6","18990815",",1,6","3.9","2,6,04,","","","","","13.5",",,6,13,","36.1","1,6,15,","15.3","6","12.8","1,6","56.9",",,,6","","","","","","","","","21.28","3,6","29.96","1,,,6","12.60","2,,,6","","","","","","","","","","","","","","","","","",""
"USW00024028","1899-09","41.87466","-103.60112","1206.0","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","","","","","","","","","","","","","35.1",",6","2",",6","1",",6","0",",6","","","","","0",",6","4",",6","0",",6","28",",6","4",",6","","","","","18990928","+,,6","","","","","","","18990918",",,6","18990903",",,6","-2.8",",6,28,+","","","","","2.5",",,6,18,","37.8",",6,03,","84.8","6","69.5",",6","4.8",",,,6","","","","","","","","","17.18",",6","27.26",",,,6","7.11",",,,6","","","","","","","","","","","","","","","","","",""
"USW00024028","1899-10","41.87466","-103.60112","1206.0","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","","","","","","","","","","","","","0.6","1,6","7",",6","3",",6","0",",6","","","0",",6","0","1,6","18","1,6","0",",6","6",",6","1",",6","","","","","18991031",",1,6","","","18991013",",,6","","","18991013",",,6","18991001",",,6","-11.7","1,6,31,","","","0",",T,6,13,","9.4",",,6,13,","32.8",",6,01,","410.3","6","325.5",",6","30.3",",,,6","","","","","","","0",",T,,6","7.39","1,6","15.82",",,,6","-1.05","1,,,6","","","","","","","","","","","","","","","","","",""
"USW00024028","1899-11","41.87466","-103.60112","1206.0","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","","","","","","","","","","","","","0.0","3,6","1",",6","1",",6","0",",6","","","","","0","3,6","26","3,6","0","3,6","0","3,6","0","3,6","","","","","18991102",",3,6","","","","","","","18991118",",,6","18991118",",3,6","-12.2","3,6,02,","","","","","2.5",",,6,18,","19.4","3,6,18,","806.7","6","396.4","3,6","2.5",",,,6","","","","","","","","","3.65","3,6","13.51","3,,,6","-6.21","3,,,6","","","","","","","","","","","","","","","","","",""
"USW00024028","1899-12","41.87466","-103.60112","1206.0","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","","","","","","","","","","","","","0.0","4,6","1",",6","1",",6","0",",6","","","","","4","2,6","27","2,6","5","2,6","0","2,6","0","2,6","","","","","18991230",",2,6","","","","","","","18991226",",,6","18991225",",2,6","-26.1","2,6,30,","","","","","3.3",",,6,26,","13.9","2,6,25,","1377.8","6","571.1","2,6","3.3",",,,6","","","","","","","","","-3.21","4,6","5.23","2,,,6","-11.65","2,,,6","","","","","","","","","","","","","","","","","",""
"USW00024028","1900-01","41.87466","-103.60112","1206.0","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","","","","","","","","","","","0.0","6","0.0",",6","0",",6","0",",6","0",",6","","","0",",6","4",",6","29",",6","4",",6","0",",6","0",",6","","","","","19000128",",,6","","","19000130","+,,6","","","19000130","+,,6","19000123","+,,6","-22.2",",6,28,","","","0",",T,6,30,+","0.0",",T,6,30,+","17.8",",6,23,+","1960.0","6","582.2",",6","0.0",",T,,6","","","","","","","0",",T,,6","-0.45",",6","8.01",",,,6","-8.91",",,,6","","","","","","","","","","","","","","","","","",""
"USW00024028","1900-02","41.87466","-103.60112","1206.0","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","","","","","","","","","","","0.0","6","0.0","3,6","5","2,6","3","2,6","0","2,6","","","6","1,6","9","2,6","24","2,6","7","1,6","0","1,6","0","1,6","","","","","19000214","+,2,6","","","19000227",",1,6","","","19000212",",2,6","19000222",",1,6","-28.3","2,6,14,+","","","152","1,,6,27,","6.4","2,,6,12,","13.9","1,6,22,","2558.1","6","598.1","1,6","18.3","2,,,6","","","","","","","465","1,,,6","-5.32","3,6","2.66","1,,,6","-13.30","2,,,6","","","","","","","","","","","","","","","","","",""
